SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,7.112,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,11.8909,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.2176,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.4491,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,f,1,2.845,space,1.1491,0,0,0,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,f,1,1.765,space,1.0455,0,1,1,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,j,1,1.4661,space,0.9068,0,2,2,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,j,1,1.9186,space,0.7878,0,3,3,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,f,1,1.321,space,0.8075,0,4,4,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,j,1,1.3687,space,0.7548,0,5,5,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,j,1,1.3011,space,0.6582,0,6,6,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,j,1,1.3263,space,0.6773,0,7,7,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,f,1,1.7689,space,0.6913,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,f,1,1.4493,space,0.6229,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7725,,,,,,,,space,5.5219,f,1,1.6736,,0,0,0,93,1,Magenta is a color,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7659,,,,,,,,,,f,1,1.096,,0,1,1,91,1,A circle is a shape,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.766,,,,,,,,,,j,1,1.7491,,0,2,2,18,1,Time has an end,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7754,,,,,,,,,,j,1,1.17,,0,3,3,121,1,Jupiter is the planet we live on,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6914,,,,,,,,,,f,1,1.157,,0,4,4,71,1,Oaks reproduce,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7036,,,,,,,,,,f,1,1.621,,0,5,5,21,1,Time can go on forever,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7009,,,,,,,,,,f,1,1.2104,,0,6,6,69,1,Bacteria are alive,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.693,,,,,,,,,,j,1,1.3589,,0,7,7,11,1,An inch is endless,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6736,,,,,,,,,,f,1,1.1677,,0,8,8,107,1,A pencil is used to write,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7451,,,,,,,,,,j,1,1.3004,,0,9,9,118,1,A horse is used to tell time,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6023,,,,,,,,,,f,1,1.1668,,0,10,10,89,1,A square is a shape,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5697,,,,,,,,,,f,1,1.8008,,0,11,11,55,1,Concrete is composed of matter,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6068,,,,,,,,,,f,1,1.5309,,0,12,12,90,1,A triangle is not an animal,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6203,,,,,,,,,,f,1,1.3034,,0,13,13,10,1,An inch has an end,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6742,,,,,,,,,,j,0,2.2682,,0,14,14,39,1,Numbers can always be further divided,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6544,,,,,,,,,,f,1,1.2799,,0,15,15,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.611,,,,,,,,,,f,1,1.4476,,0,16,16,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5512,,,,,,,,,,f,1,1.1855,,0,17,17,103,1,The United States is a country,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.636,,,,,,,,,,f,1,2.5344,,0,18,18,37,1,Numbers can go on forever,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.7264,,,,,,,,,,j,1,1.2996,,0,19,19,34,1,Numbers have an end,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6563,,,,,,,,,,j,0,1.4815,,0,20,20,40,1,The number five is finite,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5935,,,,,,,,,,f,1,1.7962,,0,21,21,97,1,Dolphins can swim in the ocean,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5562,,,,,,,,,,f,1,1.7218,,0,22,22,4,1,A minute cannot go on forever,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6311,,,,,,,,,,f,1,1.8202,,0,23,23,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.756,,,,,,,,,,j,1,1.4988,,0,24,24,124,1,The president of the United States is Oprah,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6366,,,,,,,,,,j,1,2.4127,,0,25,25,65,1,Shadows are composed of matter,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6655,,,,,,,,,,j,1,1.2613,,0,26,26,109,1,A square is a color,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6223,,,,,,,,,,j,1,1.8959,,0,27,27,80,1,Mittens need nutrients,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6024,,,,,,,,,,j,1,1.3157,,0,28,28,108,1,This sentence is written in Spanish,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.788,,,,,,,,,,j,1,1.7477,,0,29,29,64,1,Echoes are composed of matter,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5181,,,,,,,,,,j,1,6.2409,,0,30,30,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5998,,,,,,,,,,j,1,1.1344,,0,31,31,119,1,A motorcycle is a person,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5895,,,,,,,,,,j,0,2.0959,,0,32,32,42,1,The number five has an end,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6106,,,,,,,,,,j,1,1.0755,,0,33,33,5,1,A minute can go on forever,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5542,,,,,,,,,,f,1,1.2447,,0,34,34,12,1,An inch cannot go on forever,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5877,,,,,,,,,,j,1,1.0123,,0,35,35,58,1,Clocks are alive,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6089,,,,,,,,,,f,1,1.1166,,0,36,36,98,1,A clock is used to tell time,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6262,,,,,,,,,,f,1,2.4303,,0,37,37,31,1,Space can always be further divided,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6251,,,,,,,,,,j,1,1.223,,0,38,38,45,1,The number five can go on forever,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5906,,,,,,,,,,f,1,1.2483,,0,39,39,77,1,Saliva has a molecular structure,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,3.1059,,,,,,,,,,f,1,1.8533,space,0,40,40,106,1,Humans cannot breathe water,f,0.401,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.626,,,,,,,,,,j,1,1.5812,,0,41,41,83,1,Songs can be put in a container,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5558,,,,,,,,,,f,0,1.9502,,0,42,42,30,1,Space cannot always be further divided,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6146,,,,,,,,,,j,1,1.0529,,0,43,43,66,1,Music has a molecular structure,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5395,,,,,,,,,,j,1,1.4323,,0,44,44,20,1,Time cannot go on forever,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5945,,,,,,,,,,f,1,1.7096,,0,45,45,74,1,Foam is composed of matter,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.588,,,,,,,,,,j,1,1.02,,0,46,46,60,1,Robots need nutrients,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5264,,,,,,,,,,j,1,1.1938,,0,47,47,85,1,Thoughts are composed of matter,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.604,,,,,,,,,,f,1,1.0812,,0,48,48,92,1,Dinosaurs are extinct,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5705,,,,,,,,,,f,1,1.0991,,0,49,49,100,1,A truck is a vehicle,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5816,,,,,,,,,,j,1,1.2047,,0,50,50,81,1,Tables reproduce,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,1.1327,,,,,,,,,,f,0,1.253,,0,51,51,1,1,A minute is infinite,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6233,,,,,,,,,,j,1,1.0051,,0,52,52,120,1,A truck is an animal,j,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5724,,,,,,,,,,f,1,1.1588,,0,53,53,50,1,Turtles need nutrients,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5059,,,,,,,,,,f,1,1.0287,,0,54,54,51,1,Tigers reproduce,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.5655,,,,,,,,,,f,1,1.0932,,0,55,55,68,1,Algae is alive,f,,,
,,,,,,,,2101,2022-04-06_16h09.22.623,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.09976561,,,,space,0.6069,,,,,,,,,,j,0,2.0106,,0,56,56,7,1,A minute can always be further divided,f,,,
