SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,7.595,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.76,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,15.096,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.112,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,f,1,1.825,space,0.976,0,0,0,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,f,1,1.694,space,0.724,0,1,1,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,f,1,1.75,space,0.759,0,2,2,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,j,1,1.73,space,0.54,0,3,3,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,j,1,1.517,space,0.47,0,4,4,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,j,1,1.378,space,0.451,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,j,1,1.312,space,0.526,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,j,1,1.634,space,0.388,0,7,7,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,f,1,1.384,space,0.419,0,8,8,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,f,1,2.102,space,0.46,0,9,9,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.418,,,,,,,,space,4.293,f,1,1.281,,0,0,0,88,1,This sentence is written in English,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.568,,,,,,,,,,j,1,2.239,,0,1,1,64,1,Echoes are composed of matter,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.56,,,,,,,,,,f,1,3.216,,0,2,2,31,1,Space can always be further divided,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.439,,,,,,,,,,f,1,2.971,,0,3,3,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.595,,,,,,,,,,f,1,2.66,,0,4,4,35,1,Numbers are endless,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.496,,,,,,,,,,f,1,2.867,,0,5,5,39,1,Numbers can always be further divided,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.406,,,,,,,,,,f,1,2.467,,0,6,6,75,1,Frost is composed of matter,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.486,,,,,,,,,,j,1,1.342,,0,7,7,119,1,A motorcycle is a person,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.393,,,,,,,,,,j,1,1.273,,0,8,8,126,1,Humans can breathe water,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.384,,,,,,,,,,j,1,1.72,,0,9,9,125,1,There are ninty states in the United States,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.48,,,,,,,,,,j,1,2.088,,0,10,10,18,1,Time has an end,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.384,,,,,,,,,,j,1,1.192,,0,11,11,78,1,Hammers are alive,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.478,,,,,,,,,,f,1,1.101,,0,12,12,91,1,A circle is a shape,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.419,,,,,,,,,,f,0,3.962,,0,13,13,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.385,,,,,,,,,,f,1,1.537,,0,14,14,51,1,Tigers reproduce,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.384,,,,,,,,,,j,1,1.733,,0,15,15,26,1,Space has an end,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.519,,,,,,,,,,j,1,1.856,,0,16,16,109,1,A square is a color,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.521,,,,,,,,,,j,1,6.284,,0,17,17,34,1,Numbers have an end,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.661,,,,,,,,,,f,0,3.938,,0,18,18,43,1,The number five is endless,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.451,,,,,,,,,,f,1,2.001,,0,19,19,100,1,A truck is a vehicle,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.543,,,,,,,,,,j,0,2.804,,0,20,20,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.359,,,,,,,,,,j,1,2.003,,0,21,21,62,1,Helicopters reproduce,j,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.319,,,,,,,,,,f,1,1.753,,0,22,22,54,1,Dumbells are composed of matter,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.32,,,,,,,,,,f,1,1.454,,0,23,23,101,1,Jupiter is in our solar system,f,,,
,,,,,,,,1657,2022-04-06_21h33.00.249,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.95203837,,,,space,0.309,,,,,,,,,,f,1,1.322,,0,24,24,77,1,Saliva has a molecular structure,f,,,
