SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,7.7213,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.4318,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.135799999,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.1187,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,f,1,1.3572,space,1.0077,0,0,0,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,1,1.051099999,space,0.180799999,0,1,1,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,1,1.183900001,space,0.1547,0,2,2,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,0,1.257700001,space,1.6887,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,1,2.8431,space,0.1071,0,4,4,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,1,1.4972,space,0.107400001,0,5,5,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,4042,2022-04-06_17h29.19.990,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7193192,j,1,1.997900001,space,0.0935,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
