SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,3.493,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.986,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.728,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.97,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,f,1,1.757,space,1.708,0,0,0,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,j,1,1.63,space,0.867,0,1,1,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,f,1,1.455,space,1.002,0,2,2,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,f,1,1.341,space,0.353,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,f,1,1.299,space,0.403,0,4,4,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,j,1,1.297,space,0.554,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,j,1,1.898,space,0.471,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,j,1,1.782,space,0.637,0,7,7,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,j,1,1.736,space,0.419,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,f,1,2.954,space,0.439,0,9,9,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.378,,,,,,,,space,2.486,f,1,1.599,,0,0,0,70,1,Grass needs nutrients,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.343,,,,,,,,,,j,1,1.658,,0,1,1,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.403,,,,,,,,,,f,1,2.162,,0,2,2,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.357,,,,,,,,,,j,1,3.349,,0,3,3,30,1,Space cannot always be further divided,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.386,,,,,,,,,,f,1,1.839,,0,4,4,0,1,A minute is finite,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.74,,,,,,,,,,j,1,2.256,,0,5,5,5,1,A minute can go on forever,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.369,,,,,,,,,,j,1,1.949,,0,6,6,24,1,Space is finite,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.739,,,,,,,,,,j,1,2.251,,0,7,7,64,1,Echoes are composed of matter,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.485,,,,,,,,,,j,1,3.98,,0,8,8,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.34,,,,,,,,,,j,1,1.484,,0,9,9,123,1,Mississippi is a country,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.351,,,,,,,,,,j,1,1.365,,0,10,10,119,1,A motorcycle is a person,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.372,,,,,,,,,,f,1,1.798,,0,11,11,8,1,An inch is finite,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.436,,,,,,,,,,j,1,1.184,,0,12,12,120,1,A truck is an animal,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.435,,,,,,,,,,j,1,2.471,,0,13,13,1,1,A minute is infinite,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.354,,,,,,,,,,j,1,2.001,,0,14,14,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.37,,,,,,,,,,f,1,2.112,,0,15,15,39,1,Numbers can always be further divided,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.325,,,,,,,,,,j,1,1.902,,0,16,16,126,1,Humans can breathe water,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.384,,,,,,,,,,f,1,1.93,,0,17,17,90,1,A triangle is not an animal,f,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.332,,,,,,,,,,j,1,1.692,,0,18,18,66,1,Music has a molecular structure,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.404,,,,,,,,,,j,1,2.174,,0,19,19,9,1,An inch is infinite,j,,,
,,,,,,,,8612,2022-04-06_19h48.53.324,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,58.75440658,,,,space,0.352,,,,,,,,,,j,1,1.562,,0,20,20,113,1,Magenta is a shape,j,,,
