SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,15.6334,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,12.1558,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.7399,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,j,1,6.012,space,2.2867,0,0,0,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,f,1,5.231,space,1.1991,0,1,1,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,j,1,3.6036,space,3.3255,0,2,2,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,f,1,3.9608,space,1.4003,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,j,1,3.5909,space,1.2065,0,4,4,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,j,1,2.4559,space,6.9011,0,5,5,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,f,1,5.9459,space,8.5061,0,6,6,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,j,1,4.7039,space,1.7019,0,7,7,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,f,1,6.3008,space,1.4343,0,8,8,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,f,1,3.8623,space,4.1741,0,9,9,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,2.3038,,,,,,,,space,10.0631,f,1,6.5253,,0,0,0,15,1,An inch can be always further divided,f,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,1.0518,,,,,,,,,,f,1,4.4356,,0,1,1,40,1,The number five is finite,f,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,2.303,,,,,,,,,,j,1,5.8157,,0,2,2,26,1,Space has an end,j,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,0.8845,,,,,,,,,,f,1,3.1684,,0,3,3,49,1,Pelicans are alive,f,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,0.6909,,,,,,,,,,f,1,3.7543,,0,4,4,0,1,A minute is finite,f,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,0.6036,,,,,,,,,,j,1,3.5924,,0,5,5,41,1,The number five is infinite,j,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,1.0677,,,,,,,,,,j,1,5.2529,,0,6,6,84,1,Silence is composed of matter,j,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,0.4387,,,,,,,,,,f,1,4.0069,,0,7,7,17,1,Time is infinite,f,,
,,,,,,,,4565,2022-04-06_19h17.32.781,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.7335882,,,,space,0.3066,,,,,,,,,,f,1,2.916,,0,8,8,102,1,The Earth is a planet,f,,
