SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,8.5272,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,10.1934,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,8.6776,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.0808,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,j,1,3.944,space,1.0703,0,0,0,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,f,1,1.7544,space,0.8433,0,1,1,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,f,1,1.8788,space,0.6422,0,2,2,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,f,1,0.9587,space,1.1269,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,f,1,2.702,space,2.7921,0,4,4,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,j,1,1.2511,space,0.6404,0,5,5,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,j,1,2.6916,space,0.5421,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,j,1,1.3673,space,0.5102,0,7,7,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,1204,2022-04-06_18h25.26.856,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.94125757,f,1,1.3743,space,0.5269,0,8,8,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
