SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,8.6298,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.8335,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,7.6657,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,2.9517,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,1,1.4848,space,1.2189,0,0,0,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,0,1.5471,space,0.8019,0,1,1,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,j,1,1.0573,space,0.7698,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,j,1,1.1578,space,0.7653,0,3,3,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,1,0.9047,space,0.5765,0,4,4,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,1,1.2183,space,0.4353,0,5,5,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,j,1,1.6093,space,0.7666,0,6,6,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,1,1.1968,space,0.5114,0,7,7,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,f,1,1.5137,space,0.5561,0,8,8,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,j,1,1.3827,space,1.0208,0,9,9,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.8448,,,,,,,,space,9.8063,f,0,1.3453,,0,0,0,24,1,Space is finite,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,1.0637,,,,,,,,,,f,1,1.2435,,0,1,1,88,1,This sentence is written in English,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.7723,,,,,,,,,,j,1,1.2717,,0,2,2,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.6964,,,,,,,,,,f,1,1.254,,0,3,3,106,1,Humans cannot breathe water,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.578,,,,,,,,,,j,1,0.9821,,0,4,4,58,1,Clocks are alive,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4552,,,,,,,,,,j,1,1.2875,,0,5,5,124,1,The president of the United States is Oprah,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4896,,,,,,,,,,f,1,0.9814,,0,6,6,29,1,Space can go on forever,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.7899,,,,,,,,,,j,0,1.7798,,0,7,7,31,1,Space can always be further divided,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.5922,,,,,,,,,,f,1,1.1155,,0,8,8,71,1,Oaks reproduce,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.5056,,,,,,,,,,j,1,0.9089,,0,9,9,111,1,A circle is a flavor,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4014,,,,,,,,,,j,1,1.1226,,0,10,10,127,1,A zebra is used to write,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4533,,,,,,,,,,f,1,1.1267,,0,11,11,35,1,Numbers are endless,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3749,,,,,,,,,,f,1,1.1286,,0,12,12,98,1,A clock is used to tell time,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3,,,,,,,,,,f,1,1.069,,0,13,13,102,1,The Earth is a planet,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,1.099,,,,,,,,,,j,0,1.4846,,0,14,14,44,1,The number five cannot go on forever,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4242,,,,,,,,,,f,1,1.6734,,0,15,15,10,1,An inch has an end,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.5861,,,,,,,,,,j,0,1.708,,0,16,16,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.6842,,,,,,,,,,f,1,1.2629,,0,17,17,103,1,The United States is a country,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4859,,,,,,,,,,j,1,1.3241,,0,18,18,81,1,Tables reproduce,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,1.2109,,,,,,,,,,j,1,2.034,,0,19,19,38,1,Numbers cannot always be further divided,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3343,,,,,,,,,,j,1,1.5767,,0,20,20,43,1,The number five is endless,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2535,,,,,,,,,,j,1,1.7875,,0,21,21,66,1,Music has a molecular structure,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2738,,,,,,,,,,f,1,1.0755,,0,22,22,69,1,Bacteria are alive,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3216,,,,,,,,,,j,1,2.0506,,0,23,23,14,1,An inch cannot always be further divided,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2517,,,,,,,,,,j,1,1.2866,,0,24,24,28,1,Space cannot go on forever,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4158,,,,,,,,,,f,1,0.9259,,0,25,25,92,1,Dinosaurs are extinct,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3282,,,,,,,,,,j,0,1.6373,,0,26,26,55,1,Concrete is composed of matter,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2828,,,,,,,,,,j,1,1.5416,,0,27,27,13,1,An inch can go on forever,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2708,,,,,,,,,,j,1,1.1709,,0,28,28,61,1,Sailboats reproduce,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2657,,,,,,,,,,f,1,1.0912,,0,29,29,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3321,,,,,,,,,,f,1,1.8754,,0,30,30,73,1,Bubbles can be put in a container,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3374,,,,,,,,,,f,1,1.5934,,0,31,31,39,1,Numbers can always be further divided,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2737,,,,,,,,,,f,1,1.2514,,0,32,32,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3309,,,,,,,,,,j,1,1.0279,,0,33,33,36,1,Numbers cannot go on forever,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3027,,,,,,,,,,j,1,0.9169,,0,34,34,115,1,Yellow is an animal,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3037,,,,,,,,,,j,1,1.3789,,0,35,35,34,1,Numbers have an end,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2311,,,,,,,,,,f,1,0.7647,,0,36,36,94,1,Orange is a color,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2536,,,,,,,,,,f,1,0.8828,,0,37,37,107,1,A pencil is used to write,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3912,,,,,,,,,,j,1,1.3245,,0,38,38,83,1,Songs can be put in a container,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4004,,,,,,,,,,j,1,2.6519,,0,39,39,6,1,A minute cannot always be further divided,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,1.319,,,,,,,,,,j,1,1.0828,space,0,40,40,60,1,Robots need nutrients,j,1.8407,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3831,,,,,,,,,,f,1,1.0837,,0,41,41,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.4519,,,,,,,,,,j,1,1.4565,,0,42,42,64,1,Echoes are composed of matter,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3317,,,,,,,,,,j,1,1.0886,,0,43,43,116,1,Fish cannot swim in the ocean,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2727,,,,,,,,,,f,0,0.8439,,0,44,44,78,1,Hammers are alive,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.32,,,,,,,,,,j,0,1.6064,,0,45,45,23,1,Time can always be further divided,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2995,,,,,,,,,,j,0,1.4453,,0,46,46,74,1,Foam is composed of matter,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2847,,,,,,,,,,j,1,1.5548,,0,47,47,65,1,Shadows are composed of matter,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3009,,,,,,,,,,f,1,0.7227,,0,48,48,95,1,Yellow is a color,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3764,,,,,,,,,,j,0,1.5334,,0,49,49,4,1,A minute cannot go on forever,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3143,,,,,,,,,,j,1,1.2074,,0,50,50,114,1,Lightbulbs are made of clay,j,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2628,,,,,,,,,,f,1,0.955,,0,51,51,37,1,Numbers can go on forever,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3455,,,,,,,,,,j,0,1.4979,,0,52,52,76,1,Pollen has a molecular structure,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.2921,,,,,,,,,,f,1,0.7528,,0,53,53,93,1,Magenta is a color,f,,,
,,,,,,,,8299,2022-04-06_19h02.47.702,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.97361161,,,,space,0.3032,,,,,,,,,,f,1,1.0305,,0,54,54,101,1,Jupiter is in our solar system,f,,,
