SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,10.411,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,13.339,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,9.458,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.275,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,j,1,3.64,space,1.293,0,0,0,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,0,1.838,space,1.803,0,1,1,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,1,1.801,space,2.616,0,2,2,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,1,1.626,space,1.306,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,j,1,2.819,space,1.521,0,4,4,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,1,1.955,space,1.072,0,5,5,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,j,1,3.706,space,1.472,0,6,6,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,j,1,2.716,space,1.006,0,7,7,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,1,1.637,space,0.899,0,8,8,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,f,1,1.657,space,0.822,0,9,9,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.851,,,,,,,,space,7.206,j,1,2.67,,0,0,0,112,1,Dinosaurs are not extinct,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.887,,,,,,,,,,j,1,2.036,,0,1,1,28,1,Space cannot go on forever,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.821,,,,,,,,,,f,1,2.72,,0,2,2,72,1,Mushrooms reproduce,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.837,,,,,,,,,,f,1,1.47,,0,3,3,51,1,Tigers reproduce,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.757,,,,,,,,,,f,1,1.45,,0,4,4,98,1,A clock is used to tell time,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.661,,,,,,,,,,f,1,1.968,,0,5,5,57,1,Rocks have a molecular structure,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.872,,,,,,,,,,j,0,3.021,,0,6,6,47,1,The number five can always be further divided,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.723,,,,,,,,,,j,1,1.952,,0,7,7,127,1,A zebra is used to write,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.711,,,,,,,,,,f,1,1.556,,0,8,8,96,1,Fish can swim in the ocean,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.604,,,,,,,,,,f,1,2.152,,0,9,9,68,1,Algae is alive,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.606,,,,,,,,,,j,1,1.285,,0,10,10,120,1,A truck is an animal,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.629,,,,,,,,,,j,0,2.317,,0,11,11,39,1,Numbers can always be further divided,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.672,,,,,,,,,,f,1,2.469,,0,12,12,4,1,A minute cannot go on forever,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.524,,,,,,,,,,f,1,3.387,,0,13,13,74,1,Foam is composed of matter,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.504,,,,,,,,,,f,1,2.223,,0,14,14,71,1,Oaks reproduce,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.524,,,,,,,,,,f,1,1.531,,0,15,15,104,1,The United States has a president,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.791,,,,,,,,,,f,0,2.603,,0,16,16,64,1,Echoes are composed of matter,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.537,,,,,,,,,,j,1,2.037,,0,17,17,79,1,Forks are alive,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.675,,,,,,,,,,f,0,2.614,,0,18,18,67,1,Gravity has a molecular structure,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.705,,,,,,,,,,j,1,1.734,,0,19,19,43,1,The number five is endless,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.556,,,,,,,,,,j,1,1.085,,0,20,20,58,1,Clocks are alive,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.56,,,,,,,,,,f,1,1.388,,0,21,21,89,1,A square is a shape,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.583,,,,,,,,,,f,0,3.166,,0,22,22,46,1,The number five cannot always be further divided,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.554,,,,,,,,,,f,1,2.2,,0,23,23,8,1,An inch is finite,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.489,,,,,,,,,,f,1,2.451,,0,24,24,44,1,The number five cannot go on forever,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.722,,,,,,,,,,j,1,1.768,,0,25,25,117,1,Dolphins cannot swim in the ocean,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.605,,,,,,,,,,f,1,1.818,,0,26,26,19,1,Time is endless,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.574,,,,,,,,,,j,1,3.452,,0,27,27,30,1,Space cannot always be further divided,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.523,,,,,,,,,,f,1,1.774,,0,28,28,56,1,Diamonds have a molecular structure,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.556,,,,,,,,,,f,1,1.232,,0,29,29,91,1,A circle is a shape,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.558,,,,,,,,,,f,1,1.739,,0,30,30,42,1,The number five has an end,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.54,,,,,,,,,,f,1,1.905,,0,31,31,55,1,Concrete is composed of matter,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.56,,,,,,,,,,j,0,2.119,,0,32,32,7,1,A minute can always be further divided,f,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.52,,,,,,,,,,j,1,1.331,,0,33,33,119,1,A motorcycle is a person,j,,,
,,,,,,,,5251,2022-04-06_18h04.43.919,ImplicitInfinitySC-SLOWTASK,2021.2.3,Linux x86_64,55.55555556,,,,space,0.511,,,,,,,,,,j,1,1.725,,0,34,34,121,1,Jupiter is the planet we live on,j,,,
