SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys
space,3.034,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.4522,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,4.3503,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.6451,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,f,1,2.2452,space,1.2685,0,0,0,0,1,A circle is a shape,f,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,j,1,2.3044,space,0.6196,0,1,1,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,f,1,1.3667,space,0.5011,0,2,2,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,f,1,2.1329,space,0.5418,0,3,3,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,j,1,1.3786,space,0.2882,0,4,4,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,f,1,0.9159,space,0.6267,0,5,5,2,1,Magenta is a color,f,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,f,1,2.1137,space,0.5335,0,6,6,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,j,1,1.4163,space,0.5078,0,7,7,5,1,A truck is an animal,j,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,j,1,1.1883,space,0.6205,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,j,1,1.4988,space,0.5103,0,9,9,7,1,The Earth is a star,j,,,,,,,,,,,,,,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.4043,,,,,,,,space,2.062,j,1,1.6509,,0,0,0,123,1,Mississippi is a country,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.3475,,,,,,,,,,j,1,1.0052,,0,1,1,11,1,An inch is endless,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.652,,,,,,,,,,j,1,1.6005,,0,2,2,65,1,Shadows are composed of matter,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.7072,,,,,,,,,,j,1,6.5053,,0,3,3,6,1,A minute cannot always be further divided,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.6672,,,,,,,,,,j,1,1.5987,,0,4,4,9,1,An inch is infinite,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.6857,,,,,,,,,,f,1,2.638,,0,5,5,40,1,The number five is finite,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.7484,,,,,,,,,,j,1,1.5295,,0,6,6,112,1,Dinosaurs are not extinct,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,2.5795,,,,,,,,,,f,1,1.2003,,0,7,7,104,1,The United States has a president,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.6507,,,,,,,,,,j,1,2.1342,,0,8,8,83,1,Songs can be put in a container,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.5592,,,,,,,,,,f,0,3.8323,,0,9,9,28,1,Space cannot go on forever,j,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.396,,,,,,,,,,f,1,2.2771,,0,10,10,48,1,Crocodiles are alive,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.4599,,,,,,,,,,f,1,2.5527,,0,11,11,90,1,A triangle is not an animal,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.3893,,,,,,,,,,f,1,0.9006,,0,12,12,51,1,Tigers reproduce,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.6068,,,,,,,,,,f,1,3.3042,,0,13,13,96,1,Fish can swim in the ocean,f,,
,,,,,,,,6190,2022-04-06_18h05.51.386,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,60.11060351,,,,space,0.8004,,,,,,,,,,f,1,2.6977,,0,14,14,99,1,A motorcycle is a vehicle,f,,
