SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,11.948,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,15.67,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,17.437,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.528,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,j,1,3.859,space,1.175,0,0,0,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,j,1,2.651,space,1.546,0,1,1,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,f,1,2.123,space,1.141,0,2,2,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,f,1,2.327,space,0.812,0,3,3,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,f,1,1.912,space,0.864,0,4,4,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,f,1,2.558,space,0.715,0,5,5,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,4961,2022-04-06_19h38.59.003,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,29.9940012,j,1,2.228,space,0.666,0,6,6,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
