SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,8.5966,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,6.9343,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,5.4158,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,0.9303,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,f,1,1.3874,space,4.2234,0,0,0,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,0,1.3525,space,1.1353,0,1,1,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,1,1.3374,space,3.4282,0,2,2,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,f,1,1.7684,space,1.1259,0,3,3,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,1,1.5667,space,0.9506,0,4,4,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,1,1.7968,space,2.9188,0,5,5,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,f,1,1.6094,space,0.7805,0,6,6,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,1,1.2185,space,0.6105,0,7,7,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,j,1,1.2325,space,0.5141,0,8,8,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,f,1,1.8223,space,0.5378,0,9,9,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.682,,,,,,,,space,3.6397,j,1,1.0362,,0,0,0,122,1,The Earth is a star,j,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.7369,,,,,,,,,,f,1,1.6422,,0,1,1,99,1,A motorcycle is a vehicle,f,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.6112,,,,,,,,,,j,1,1.2048,,0,2,2,9,1,An inch is infinite,j,,,
,,,,,,,,5186,2022-04-06_19h00.40.855,ImplicitInfinitySC-SLOWTASK,2021.2.3,MacIntel,60.0024001,,,,space,0.4837,,,,,,,,,,j,1,1.1258,,0,3,3,117,1,Dolphins cannot swim in the ocean,j,,,
