SlowInstrKey.keys,SlowInstrKey.rt,SlowInstrLoop.thisRepN,SlowInstrLoop.thisTrialN,SlowInstrLoop.thisN,SlowInstrLoop.thisIndex,SlowInstrLoop.ran,SlowInstructions,participant,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,slowpracticeloop.thisRepN,slowpracticeloop.thisTrialN,slowpracticeloop.thisN,slowpracticeloop.thisIndex,slowpracticeloop.ran,practicetext,practicecorrect,key_resp_3.keys,key_resp_3.rt,SlowKey.keys,SlowKey.corr,SlowKey.rt,encouragekey.keys,SlowLoop.thisRepN,SlowLoop.thisTrialN,SlowLoop.thisN,SlowLoop.thisIndex,SlowLoop.ran,Statement,Correct,encouragekey.rt,endstudykey.keys,endstudykey.rt
space,2.9866,0,0,0,0,1,"You will be shown a total of 80 statements pertaining to mathematics, science, and social concepts. Your task is to determine whether each statement is true or false. Some statements will be difficult and some will be easier.  We do not expect you to know the correct answer for all 80 statements.  Press SPACE to Continue",5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0,1,1,1,1,"We urge you to try your best and take your time. Each statement will appear on your screen and you will have 10 seconds to decide if it is true or false. You will hear a beep at 6 seconds that will prompt you to respond within the next 4 seconds. If you fail to respond within this time, the trial will be counted as incorrect and the next statement will appear. Press SPACE to continue",5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,13.4293,0,2,2,2,1,"If the statement is true, you will press the “F” key on your keyboard with your left pointer finger; if the statement is false, you will press the “J” key on your keyboard with your right pointer finger. Press SPACE to continue",5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
space,1.3666,0,3,3,3,1,Take your time and go slowly! You have 10 seconds to answer! Press SPACE to continue. ,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,1,1.5971,space,0.9984,0,0,0,9,1,Humans cannot eat food,j,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,0,3.2692,space,9.7955,0,1,1,4,1,Humans cannot breathe water,f,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,1,1.6555,space,0.6695,0,2,2,8,1,Mississippi is a country,j,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,f,1,1.1279,space,0.7177,0,3,3,1,1,Dinosaurs are extinct,f,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,1,2.0973,space,0.697,0,4,4,6,1,Jupiter is the planet we live on,j,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,1,1.6617,space,0.49,0,5,5,5,1,A truck is an animal,j,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,f,1,2.2026,,,0,6,6,0,1,A circle is a shape,f,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,0,,,,0,7,7,2,1,Magenta is a color,f,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,f,1,2.4807,space,1.2505,0,8,8,3,1,A clock is used to tell time,f,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,j,1,1.7274,space,0.7198,0,9,9,7,1,The Earth is a star,j,,,,,,,,,,,,,,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.7817,,,,,,,,space,101.3704,f,1,2.1699,,0,0,0,74,1,Foam is composed of matter,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.4276,,,,,,,,,,j,1,1.3791,,0,1,1,67,1,Gravity has a molecular structure,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.448,,,,,,,,,,j,1,1.4886,,0,2,2,3,1,A minute is endless,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.3479,,,,,,,,,,f,1,1.1408,,0,3,3,49,1,Pelicans are alive,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1896,,,,,,,,,,f,1,1.1334,,0,4,4,69,1,Bacteria are alive,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.187,,,,,,,,,,f,1,1.1408,,0,5,5,100,1,A truck is a vehicle,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.2151,,,,,,,,,,f,1,1.7503,,0,6,6,17,1,Time is infinite,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1696,,,,,,,,,,f,1,1.2473,,0,7,7,71,1,Oaks reproduce,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1382,,,,,,,,,,f,1,2.2433,,0,8,8,39,1,Numbers can always be further divided,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1262,,,,,,,,,,f,0,1.9917,,0,9,9,13,1,An inch can go on forever,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.0948,,,,,,,,,,j,0,2.0812,,0,10,10,8,1,An inch is finite,f,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1115,,,,,,,,,,j,1,1.4293,,0,11,11,113,1,Magenta is a shape,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1284,,,,,,,,,,j,1,1.838,,0,12,12,81,1,Tables reproduce,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1343,,,,,,,,,,j,1,1.4971,,0,13,13,125,1,There are ninty states in the United States,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1175,,,,,,,,,,j,1,1.2305,,0,14,14,126,1,Humans can breathe water,j,,,
,,,,,,,,5665,2022-04-06_19h32.49.545,ImplicitInfinitySC-SLOWTASK,2021.2.3,Win32,59.74072525,,,,space,0.1192,,,,,,,,,,j,1,1.725,,0,15,15,86,1,Words have a molecular structure,j,,,
